turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu7: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu7: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu7: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu7: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu7: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu7: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu7: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu7: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu7: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu7: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu7: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu7: POLL: CPUIDLE CORE POLL IDLE
cpu7: C1: MWAIT 0x00
cpu7: C1E: MWAIT 0x01
cpu7: C3: MWAIT 0x10
cpu7: C6: MWAIT 0x20
cpu7: C7: MWAIT 0x30
cpu7: cpufreq driver: intel_pstate
cpu7: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu7: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88320108 (55 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu7: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu7: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu7: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
463	12.58	3695	2691	420	8	0	1	24	8	0	221	0.00	0.00	0.08	0.05	0.00	87.28	12.90	0.30	0.00	74.22	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3699	2691	377	0	0	0	1	0	0	156	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	72	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.59	3694	2691	423	8	0	3	26	8	0	226	0.00	0.00	0.04	0.04	0.00	87.30	12.82	0.55	0.00	74.03	73	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.48	0.00
462	12.53	3699	2691	384	0	0	0	2	0	0	164	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.83	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.61	3696	2691	426	16	0	0	24	8	0	225	0.00	0.00	0.07	0.05	0.00	87.28	12.89	0.32	0.00	74.18	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	394	0	0	0	5	1	0	174	0.00	0.00	0.01	0.00	0.00	87.43	12.67	0.01	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3696	2691	406	8	0	1	25	7	0	205	0.00	0.00	0.08	0.05	0.00	87.28	12.87	0.31	0.00	74.24	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.54	3698	2691	418	0	0	0	0	2	0	199	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.01	0.00	74.78	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.58	3696	2691	466	8	0	2	27	5	0	268	0.00	0.00	0.08	0.05	0.00	87.26	12.95	0.27	0.00	74.19	72	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
471	12.79	3694	2691	392	0	0	0	3	0	0	170	0.00	0.00	0.00	0.00	0.00	87.18	12.92	0.00	0.00	74.29	71	72	0.00	350	0.00	0.00	0.00	0.00	18.45	14.59	0.00
464	12.59	3695	2691	423	8	0	1	23	7	0	227	0.00	0.00	0.07	0.04	0.00	87.28	12.93	0.30	0.00	74.18	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
462	12.53	3698	2691	402	0	0	0	0	0	0	183	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.59	3695	2691	430	8	0	1	25	8	0	228	0.00	0.00	0.07	0.05	0.00	87.27	12.91	0.32	0.00	74.18	72	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.54	3698	2691	441	0	0	0	1	0	0	225	0.00	0.00	0.00	0.00	0.00	87.43	12.69	0.00	0.00	74.77	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3695	2691	457	8	0	2	20	7	0	256	0.00	0.01	0.07	0.04	0.00	87.28	12.92	0.28	0.00	74.21	72	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.53	3698	2691	382	0	0	0	0	3	0	166	0.00	0.00	0.00	0.01	0.00	87.44	12.65	0.01	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.60	3695	2691	442	8	0	2	27	8	1	248	0.00	0.00	0.07	0.05	0.02	87.23	12.93	0.51	0.03	73.93	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3699	2691	383	0	0	0	0	0	0	169	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
465	12.61	3695	2691	423	16	0	1	27	5	0	230	0.00	0.00	0.07	0.04	0.00	87.29	12.90	0.29	0.00	74.20	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
462	12.53	3698	2691	380	0	0	0	0	0	0	165	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.46	0.00
464	12.58	3696	2691	438	8	0	0	26	11	0	235	0.00	0.00	0.12	0.05	0.00	87.23	12.99	0.50	0.00	73.93	71	72	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
462	12.53	3698	2691	403	0	0	0	0	1	0	179	0.00	0.00	0.00	0.02	0.00	87.43	12.65	0.04	0.00	74.78	71	72	0.00	350	0.00	0.00	0.00	0.00	18.28	14.43	0.00
464	12.58	3695	2691	433	8	0	0	22	7	0	245	0.00	0.00	0.07	0.06	0.00	87.27	12.88	0.63	0.00	73.90	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3699	2691	392	0	0	0	1	0	0	172	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.48	0.00
463	12.58	3696	2691	418	8	0	1	21	6	0	220	0.00	0.00	0.07	0.05	0.00	87.28	12.89	0.31	0.00	74.22	72	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.53	3697	2691	399	0	0	0	1	0	0	191	0.00	0.00	0.02	0.00	0.00	87.42	12.72	0.00	0.00	74.74	72	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.47	0.00
464	12.63	3690	2691	451	8	0	3	38	7	0	266	0.00	0.10	0.33	0.02	0.00	86.90	13.67	0.27	0.00	73.44	72	73	0.00	350	0.00	0.00	0.00	0.00	18.41	14.55	0.00
462	12.53	3699	2691	401	0	0	0	0	0	0	187	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.80	72	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.59	3696	2691	435	8	0	2	24	7	1	228	0.00	0.01	0.03	0.04	0.02	87.30	12.90	0.29	0.03	74.18	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
461	12.53	3695	2691	446	0	0	8	0	0	0	224	0.00	0.35	0.00	0.00	0.00	87.09	13.38	0.00	0.00	74.09	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3695	2691	444	8	0	0	27	10	0	241	0.00	0.00	0.04	0.10	0.00	87.26	12.92	0.38	0.00	74.13	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
463	12.57	3695	2691	399	0	0	9	9	0	0	179	0.00	0.35	0.07	0.00	0.00	86.99	13.45	0.00	0.00	73.98	72	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
463	12.59	3695	2691	446	8	0	2	21	7	0	252	0.00	0.00	0.06	0.04	0.00	87.28	12.94	0.31	0.00	74.16	73	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
463	12.55	3698	2691	362	8	0	0	0	0	0	151	0.00	0.00	0.00	0.00	0.00	87.45	12.62	0.00	0.00	74.82	73	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.46	0.00
463	12.58	3694	2691	449	8	0	4	20	9	0	251	0.00	0.01	0.07	0.04	0.00	87.27	12.94	0.33	0.00	74.14	73	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.53	3697	2691	382	0	0	0	0	1	0	162	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.01	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.46	0.00
464	12.59	3694	2691	463	8	0	1	28	9	0	259	0.00	0.00	0.12	0.05	0.00	87.21	13.02	0.31	0.00	74.08	74	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
462	12.53	3698	2691	375	0	0	0	2	2	0	154	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.47	0.00
464	12.60	3693	2691	489	8	0	5	18	10	0	292	0.00	0.00	0.07	0.06	0.00	87.24	12.98	0.33	0.00	74.09	73	73	0.00	600	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3697	2691	375	0	0	0	0	0	0	161	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.80	71	72	0.00	600	0.00	0.00	0.00	0.00	18.29	14.45	0.00
463	12.58	3695	2691	464	8	0	1	15	11	0	265	0.00	0.00	0.06	0.06	0.00	87.27	12.93	0.33	0.00	74.16	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
462	12.53	3697	2691	377	0	0	0	1	0	0	152	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.81	72	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.59	3695	2691	446	8	0	2	23	8	0	255	0.00	0.00	0.07	0.05	0.00	87.27	12.93	0.30	0.00	74.18	72	71	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
462	12.54	3697	2691	419	0	0	0	0	1	0	205	0.00	0.00	0.00	0.00	0.00	87.43	12.69	0.01	0.00	74.76	72	72	0.00	350	0.00	0.00	0.00	0.00	18.27	14.43	0.00
463	12.58	3696	2691	443	8	0	0	13	10	0	252	0.00	0.00	0.06	0.04	0.00	87.29	12.89	0.33	0.00	74.20	72	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3698	2691	377	0	0	0	1	1	0	161	0.00	0.00	0.00	0.01	0.00	87.43	12.66	0.02	0.00	74.79	71	71	0.00	350	0.00	0.00	0.00	0.00	18.28	14.44	0.00
463	12.58	3695	2691	427	8	0	1	25	7	0	235	0.00	0.00	0.03	0.06	0.00	87.29	12.94	0.33	0.00	74.15	72	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
462	12.53	3697	2691	379	0	0	0	1	3	0	158	0.00	0.00	0.00	0.03	0.00	87.41	12.67	0.05	0.00	74.74	72	72	0.00	350	0.00	0.00	0.00	0.00	18.27	14.43	0.00
464	12.60	3695	2691	424	16	0	2	23	8	0	229	0.00	0.00	0.07	0.05	0.00	87.28	12.89	0.31	0.00	74.19	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.54	3697	2691	385	0	0	0	0	2	0	164	0.00	0.00	0.00	0.00	0.00	87.43	12.68	0.01	0.00	74.77	72	72	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
463	12.58	3695	2691	463	8	0	0	20	9	0	270	0.00	0.00	0.06	0.04	0.00	87.29	12.88	0.51	0.00	74.03	71	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
462	12.53	3698	2691	410	0	0	0	0	1	0	186	0.00	0.00	0.00	0.01	0.00	87.44	12.65	0.02	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.28	14.44	0.00
463	12.58	3696	2691	449	8	0	1	25	8	0	250	0.00	0.00	0.08	0.06	0.00	87.26	12.92	0.34	0.00	74.16	72	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.53	3698	2691	377	0	0	0	0	0	0	160	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3696	2691	448	8	0	0	19	10	0	254	0.00	0.00	0.10	0.02	0.00	87.28	12.98	0.29	0.00	74.15	72	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3697	2691	380	0	0	0	2	2	0	161	0.00	0.00	0.02	0.01	0.00	87.41	12.72	0.01	0.00	74.74	72	73	0.00	350	0.00	0.00	0.00	0.00	18.29	14.44	0.00
463	12.58	3695	2691	439	8	0	0	25	7	0	243	0.00	0.00	0.11	0.04	0.00	87.24	13.00	0.34	0.00	74.08	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3697	2691	376	0	0	0	0	1	0	155	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.01	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.46	0.00
464	12.58	3696	2691	478	8	0	1	22	9	0	282	0.00	0.00	0.03	0.06	0.00	87.30	12.92	0.33	0.00	74.16	72	72	0.00	350	0.00	0.00	0.00	0.00	18.38	14.52	0.00
462	12.53	3697	2691	400	0	0	0	1	0	0	184	0.00	0.00	0.00	0.00	0.00	87.44	12.69	0.00	0.00	74.78	73	72	0.00	350	0.00	0.00	0.00	0.00	18.29	14.44	0.00
463	12.58	3693	2691	482	8	0	1	24	7	0	280	0.00	0.00	0.12	0.05	0.00	87.22	13.05	0.22	0.00	74.15	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.49	0.00
462	12.53	3698	2691	370	0	0	0	0	1	0	152	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.01	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3696	2691	466	8	0	0	24	7	0	266	0.00	0.00	0.12	0.05	0.00	87.22	13.02	0.29	0.00	74.11	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.56	3698	2691	404	8	0	0	0	0	0	189	0.00	0.00	0.00	0.00	0.00	87.45	12.67	0.00	0.00	74.77	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.47	0.00
463	12.58	3695	2691	472	8	0	0	22	7	0	275	0.00	0.00	0.13	0.01	0.00	87.25	13.05	0.36	0.00	74.01	73	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.49	0.00
463	12.57	3695	2691	389	0	0	0	4	1	0	177	0.00	0.00	0.00	0.00	0.00	87.39	12.72	0.01	0.00	74.70	72	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.45	0.00
464	12.59	3695	2691	455	8	0	2	24	10	0	255	0.00	0.00	0.03	0.05	0.00	87.30	12.93	0.30	0.00	74.18	72	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
462	12.54	3697	2691	369	0	0	0	0	0	0	153	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.80	73	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3696	2691	429	8	0	2	23	13	0	222	0.00	0.00	0.06	0.05	0.00	87.28	12.90	0.25	0.00	74.27	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.48	0.00
462	12.53	3699	2691	375	0	0	0	1	0	0	158	0.00	0.00	0.01	0.00	0.00	87.44	12.67	0.00	0.00	74.80	73	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.47	0.00
463	12.58	3696	2691	508	8	0	1	55	7	0	280	0.00	0.00	1.61	0.04	0.00	85.74	13.03	0.30	0.00	74.09	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3698	2691	382	0	0	1	0	1	0	164	0.00	0.00	0.00	0.01	0.00	87.44	12.66	0.00	0.00	74.80	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.47	0.00
463	12.58	3695	2691	476	8	0	1	21	11	0	266	0.00	0.00	0.14	0.02	0.00	87.24	13.05	0.43	0.00	73.94	72	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.52	0.00
462	12.54	3698	2691	370	0	0	0	4	0	0	155	0.00	0.00	0.01	0.00	0.00	87.43	12.66	0.00	0.00	74.80	72	72	0.00	350	0.00	0.00	0.00	0.00	18.29	14.44	0.00
463	12.58	3696	2691	428	8	0	3	21	15	0	219	0.00	0.00	0.07	0.06	0.00	87.28	12.88	0.31	0.00	74.23	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3699	2691	383	0	0	0	4	0	0	169	0.00	0.00	0.01	0.00	0.00	87.43	12.68	0.00	0.00	74.79	72	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.46	0.00
464	12.59	3695	2691	461	8	0	1	22	9	1	279	0.00	0.00	0.07	0.05	0.02	87.24	12.94	0.31	0.03	74.12	72	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
463	12.56	3697	2691	384	8	0	0	0	1	0	178	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.01	0.00	74.76	72	72	0.00	350	0.00	0.00	0.00	0.00	18.29	14.44	0.00
463	12.58	3696	2691	417	8	0	0	19	8	0	217	0.00	0.00	0.07	0.05	0.00	87.29	12.88	0.23	0.00	74.31	72	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.54	3697	2691	414	0	0	0	0	0	0	203	0.00	0.00	0.00	0.00	0.00	87.43	12.68	0.00	0.00	74.78	72	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
464	12.59	3695	2691	494	8	0	4	23	10	0	297	0.00	0.08	0.06	0.03	0.00	87.21	13.12	0.27	0.00	74.02	71	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.53	3698	2691	415	0	0	0	2	1	0	193	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.01	0.00	74.80	72	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.59	3696	2691	507	8	0	3	21	7	0	305	0.00	0.00	0.07	0.05	0.00	87.27	12.94	0.24	0.00	74.24	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3696	2691	457	0	0	8	0	0	0	227	0.00	0.39	0.00	0.00	0.00	87.05	13.46	0.00	0.00	74.01	72	72	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
464	12.58	3696	2691	508	8	0	1	24	5	0	303	0.00	0.00	0.07	0.04	0.00	87.28	12.93	0.30	0.00	74.19	72	71	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
465	12.62	3693	2691	464	0	0	0	3	3	0	301	0.00	0.00	0.00	0.02	0.00	87.29	12.92	0.03	0.00	74.43	73	72	0.00	350	0.00	0.00	0.00	0.00	18.49	14.48	0.15
464	12.59	3696	2691	522	8	0	18	29	16	0	288	0.00	0.71	0.42	0.05	0.00	86.20	12.96	0.30	0.00	74.15	73	73	16.04	350	0.00	0.00	0.00	0.00	18.55	14.52	0.18
462	12.55	3698	2689	446	0	0	0	1	0	0	227	0.00	0.00	0.00	0.00	0.00	87.33	12.69	0.00	0.00	74.76	72	73	0.00	350	0.00	0.00	0.00	0.00	18.26	14.42	0.00
464	12.57	3696	2694	476	8	0	3	20	13	1	252	0.00	0.00	0.02	0.08	0.02	87.36	12.85	0.50	0.03	74.05	72	73	0.00	350	0.00	0.00	0.00	0.00	18.43	14.56	0.00
336	9.18	3671	2692	457	8	0	13	11	3	0	408	0.00	0.43	0.40	0.02	0.00	90.02	9.48	0.04	0.00	81.30	56	56	0.00	350	0.54	0.06	0.90	24.92	14.28	10.66	0.00
7	0.27	2462	2691	148	8	0	0	22	12	0	252	0.00	0.00	0.05	0.03	0.00	99.66	0.51	0.65	0.00	98.57	56	55	0.00	350	0.80	1.06	1.03	94.25	3.39	0.47	0.00
33	1.05	3177	2691	348	0	2	645	38	1	0	607	0.00	3.50	0.23	0.00	0.00	95.21	6.17	0.00	0.00	92.78	57	55	31.72	350	0.74	0.00	1.17	58.20	5.59	2.08	0.22
17	0.72	2375	2691	68	0	0	0	2	2	0	103	0.00	0.00	0.04	0.12	0.00	99.12	1.17	0.23	0.00	97.89	54	54	3.62	350	2.04	0.00	3.32	88.25	3.82	0.83	0.01
